ID1,ID2,X1,X2,Y
2928,2928,CCCCCN(C)CCC(O)(P(O)(O)=O)P(O)(O)=O__OC(CC1=CN=CC=C1)(P(O)(O)=O)P(O)(O)=O__COC1=CC2=C(C=C1)C=C(C=C2)[C@H](C)C(O)=O,M81.6__Z82.62__Z13.820__M81.8__Z87.310__M81.0__M80.80XS,1
2929,2929,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C__OC(=O)CC1(CC1)CS[C@H](CCC1=CC=CC=C1C(O)(C)C)C1=CC=CC(\\C=C\\C2=NC3=C(C=CC(Cl)=C3)C=C2)=C1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,J45.998__J82.83__J45.909__J45.991__J45.20__J45.30__J45.40,1
2930,2930,CCCN(CCC1=CC=CS1)[C@H]1CCC2=C(O)C=CC=C2C1,E20.0__I95.0__L50.1__D61.3__G24.2__G24.4__G60.3,1
2931,2931,[H][C@@]12CCC3=CC(C(C)C)=C(C=C3[C@@]1(C)CCC[C@@]2(C)C(O)=O)S(O)(=O)=O__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,H04.121__H04.122__H04.123__H04.129__H35.3111__H35.3112__H35.3121,1
2932,2932,Cl[223Ra]Cl,C61__D29.1__D40.0__Z15.03__Z80.42__Z85.46__Z12.5,1
2933,2933,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,D75.81__C94.41__C94.42__C94.40,0
2934,2934,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC__COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O__CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O__N[C@@H](CCCNC(N)=N)C(O)=O__OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,R18.0__C17.3__G21.0__J91.0__C05.2__C10.0__C16.0,0
2935,2935,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,C22.0__C22.1__C4A.9__C7B.1__D09.9__C4A.0__C4A.31__C22.0__C22.1__C4A.9__C7B.1__D09.9__C4A.0__C4A.31,0
2936,2936,NC(N)=O__[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@]([H])(F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)COC(C)=O__CCOC(=O)C1=CN=C(C=C1)C#CC1=CC2=C(SCCC2(C)C)C=C1,D72.823__F43.0__L43.2__R50.84__T80.92XS__F43.9__T80.92XA__R21__D72.12,0
2937,2937,ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1,C81.77__C81.97__C81.17__C81.27__C81.37__C81.47__C81.70__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S,1
2938,2938,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,C22.0__C4A.9__C7B.1__C4A.0__C4A.31__C4A.51__C4A.8,0
2939,2939,CC(C)C[C@H](NC(=O)[C@@H](CCCNC(N)=O)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@@H](CC1=CN=CC=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC2=CC=CC=C2C=C1)NC(C)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,M06.9__M05.9__M06.08__M06.00__M06.011__M06.012__M06.019,0
2940,2940,[H]\\C(=C(\\[H])C1=CC=C(CNCCC2=C(C)NC3=CC=CC=C23)C=C1)C(O)=NO,C61__D29.1__D40.0__Z15.03__Z80.42__Z85.46__Z12.5,0
2941,2941,CN1N=NC2=C(N=CN2C1=O)C(N)=O,C43.0__C43.31__D03.9__C43.51__C43.9__D03.0__C43.4__K74.02__G47.22__H35.3133__H35.3134__H35.3113__H35.3114__H35.3123,1
2942,2942,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,K75.81,0
2943,2943,CN\\C(NCCSCC1=CC=C(CN(C)C)O1)=C/[N+]([O-])=O,H35.23__H35.20__H35.21__H35.22__E10.3553__E11.3553__E13.3553__H59.033__H34.8130__H59.031__H59.032__H59.039__H34.8110__H34.8120,0
2944,2944,CCN(CC)CCNC(=O)C1=C(C)NC(\\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C,C73__D34__D44.0__Z85.850,1
2945,2945,COC1=CC2=C(C=C1)C=C(C=C2)[C@H](C)C(O)=O,M81.6__Z82.62__Z13.820__M81.8__Z87.310__M81.0__M80.80XS,0
2946,2946,CN1CCN(CCOC2=CC3=C(C(NC4=C(Cl)C=CC5=C4OCO5)=NC=N3)C(OC3CCOCC3)=C2)CC1,G47.13__J01.41__K11.22__K12.0__N96__F33.8__G03.2__C43.0__C43.31__D03.9__C43.51__C43.9__D03.0__C43.4,0
2947,2947,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O,D13.1__C16.9__C16.1__C16.2__D37.1__C16.8__C16.5,1
2948,2948,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,1
2949,2949,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,M06.9__M05.9__M06.08__M06.00__M06.011__M06.012__M06.019,1
2950,2950,O=S(=O)(N1CCCNCC1)C1=CC=CC2=C1C=CN=C2__CC1=CC(O)=CC(C)=C1Cl,I65.21__I65.22__I65.23__I65.29__I63.231__I63.232__I63.233,0
2951,2951,ClCCN(CCCl)P1(=O)NCCCO1__COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O__NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O__[H][C@@]12CC=C(C3=CC=CN=C3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C__CC[C@]1(O)C[C@@H]2CN(C1)CCC1=C(NC3=CC=CC=C13)[C@@](C2)(C(=O)OC)C1=C(OC)C=C2N(C=O)[C@@H]3[C@]4(CCN5CC=C[C@](CC)([C@@H]45)[C@@H](OC(C)=O)[C@]3(O)C(=O)OC)C2=C1,S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S,1
2952,2952,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,0
2953,2953,CS(=O)(=O)NC1=CC2=C(OC3=C2C(=CC=C3OC(F)F)C(=O)NC2=C(Cl)C=NC=C2Cl)C=C1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O__CS(=O)(=O)NC1=CC2=C(OC3=C2C(=CC=C3OC(F)F)C(=O)NC2=C(Cl)C=NC=C2Cl)C=C1__CS(=O)(=O)NC1=CC2=C(OC3=C2C(=CC=C3OC(F)F)C(=O)NC2=C(Cl)C=NC=C2Cl)C=C1,J44.9__J44.1__J44.0,0
2954,2954,N[C@@H](CCCNC(N)=N)C(O)=O,F33.0__F33.1__F33.9__F32.0__F32.1__F32.9__F33.40__E88.81__G93.41__E88.9__P19.9__E88.89__O21.1__P19.2,1
2955,2955,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O,C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2,0
2956,2956,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,C22.0__C22.1__C4A.9__C7B.1__D09.9__C4A.0__C4A.31__C22.0__C22.1__C4A.9__C7B.1__D09.9__C4A.0__C4A.31__C22.0__C22.1__C4A.9__C7B.1__D09.9__C4A.0__C4A.31,0
2957,2957,[Na+].OC([O-])=O__[Na+].[Cl-],I97.110__I97.120__I97.710__I97.190__I97.790__I97.111__I97.121__Q93.81__B33.4__A36.81__A50.54__A52.00__A52.09__B33.24,0
2958,2958,COC(=O)[C@H](N1CCC(CC1)C1=CC=C(NC(=O)C2=CC=CC=C2C2=CC=C(C=C2)C(F)(F)F)C=C1)C1=CC=CC=C1__COC(=O)[C@H](N1CCC(CC1)C1=CC=C(NC(=O)C2=CC=CC=C2C2=CC=C(C=C2)C(F)(F)F)C=C1)C1=CC=CC=C1__COC(=O)[C@H](N1CCC(CC1)C1=CC=C(NC(=O)C2=CC=CC=C2C2=CC=C(C=C2)C(F)(F)F)C=C1)C1=CC=CC=C1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O__CSCC[C@H](N)C(O)=O,E11.65__E11.9__E11.21__E11.36__E11.41__E11.42__E11.44__P70.2__O24.92__Z83.3__E10.65__E10.9__E11.65__E11.9__E89.810__E89.820__E89.822__E36.8__E36.01__E36.11__E89.811,1
2959,2959,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O__CC1=C2NC(=O)C3=C(N=CC=C3)N(C3CC3)C2=NC=C1__CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,Z21,1
2960,2960,CCN(CC)CCNC(=O)C1=C(C)NC(\\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C,C61__D29.1__D40.0__Z15.03__Z80.42__Z85.46__Z12.5,1
2961,2961,COC1=C(O)C=CC(CNC(=O)CCCC\\C=C\\C(C)C)=C1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,N50.82__R07.2__R07.82__R10.13__R10.33__R14.1__R52,0
2962,2962,NC(=O)C1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)N1CCCCC1__CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1,F32.A__F53.0__P91.4__Z13.31__Z13.32,1
2963,2963,CC(=O)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=CN=C3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1,C61__D29.1__D40.0__Z15.03__Z80.42__Z85.46__Z12.5,1
2964,2964,ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1,C94.21__C94.22__C94.20__C7A.1__C93.01__C93.02__C93.00__C93.Z1__C93.Z2__C93.91__C93.92__C93.01__C93.02__C93.Z0__C92.01__C92.02__C92.00__C92.01__C92.02__C92.00__R19.5__H35.09__M26.50__M26.59__Q99.8__R06.89__R06.9__C95.91__C95.92__Z80.6__Z85.6__C90.11__C90.12__C91.01__C95.91__C95.92__Z80.6__Z85.6__C90.11__C90.12__C91.01__C95.91__C95.92__Z80.6__Z85.6__C90.11__C90.12__C91.01__C95.91__C95.92__Z80.6__Z85.6__C90.11__C90.12__C91.01__C92.51__C92.52__C93.11__C93.12__C93.31__C93.32__C92.50__C94.01__C94.02__C94.00__C95.91__C95.92__Z80.6__Z85.6__C90.11__C90.12__C91.01,0
2965,2965,[H]N[C@@H](CCCCN)C(=O)N[C@H]1CSSC[C@H](NC(=O)[C@@]([H])(NC(=O)[C@H](C)NC(=O)[C@@]([H])(NC(=O)[C@H](CC(N)=O)NC1=O)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@@]([H])([C@@H](C)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@]([H])([C@@H](C)CC)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@]([H])([C@@H](C)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@]([H])([C@@H](C)O)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(N)=O,E66.3__E66.8__E66.9__E66.1__O99.214__O99.215__O99.210__O99.211,1
2966,2966,CO[C@H]1O[C@H](COS(O)(=O)=O)[C@@H](O[C@@H]2O[C@H]([C@@H](O[C@H]3O[C@H](COS(O)(=O)=O)[C@@H](O[C@@H]4O[C@@H]([C@@H](O[C@H]5O[C@H](COS(O)(=O)=O)[C@@H](O)[C@H](O)[C@H]5NS(O)(=O)=O)[C@H](O)[C@H]4O)C(O)=O)[C@H](OS(O)(=O)=O)[C@H]3NS(O)(=O)=O)[C@H](O)[C@H]2OS(O)(=O)=O)C(O)=O)[C@H](O)[C@H]1NS(O)(=O)=O__S1SSSSSSS1,D75.82,0
2967,2967,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,K22.6__K21.9__K21.00__K21.01__C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2,1
2968,2968,[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\\C1=CSC(N)=N1)C(O)=O,C78.00__C78.01__C78.02__D14.30__D14.31__D14.32__C34.2,1
2969,2969,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,0
2970,2970,[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\\C=C(C)\\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(C)\\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC,C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,0
2971,2971,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,E11.65__E11.9__E11.21__E11.36__E11.41__E11.42__E11.44,1
2972,2972,CN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1__CN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1__CC1=CC(O)=CC(C)=C1Cl,J30.89__J30.9__J30.2__J30.1__J30.5__J30.81,1
2973,2973,COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC(=CC=C1)C#C)=NC=N2__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,C25.3,0
2974,2974,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,C18.2__C18.4__C18.6__C18.7__C18.9__D12.2__D12.3,1
2975,2975,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,D89.810__D89.811__D89.813__D89.812,0
2976,2976,OS(=O)(=O)CCCS(O)(=O)=O,E11.65__E11.9__E11.21__E11.36__E11.41__E11.42__E11.44__E88.81__G93.41__E88.9__P19.9__E88.89__O21.1__P19.2,0
2977,2977,OCC1=C(O)C=CC(=C1)C(O)CNCCCCCCOCCCCC1=CC=CC=C1__OCC1=C(O)C=CC(=C1)C(O)CNCCCCCCOCCCCC1=CC=CC=C1__OCC1=C(O)C=CC(=C1)C(O)CNCCCCCCOCCCCC1=CC=CC=C1__OCC1=C(O)C=CC(=C1)C(O)CNCCCCCCOCCCCC1=CC=CC=C1__OCC1=C(O)C=CC(=C1)C(O)CNCCCCCCOCCCCC1=CC=CC=C1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,J44.9__J44.1__J44.0,1
2978,2978,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O__NCC1(CC(O)=O)CCCCC1__NCC1(CC(O)=O)CCCCC1__NCC1(CC(O)=O)CCCCC1__NCC1(CC(O)=O)CCCCC1__NCC1(CC(O)=O)CCCCC1,G25.81,1
2979,2979,NC1=CC=CC=C1NC(=O)C1=CC=C(CNC(=O)OCC2=CN=CC=C2)C=C1__CC(C)(C#N)C1=CC(=CC(CN2C=NC=N2)=C1)C(C)(C)C#N__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60__C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60__C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60__C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,1
2980,2980,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O__O,G35__G93.81__K74.1__Q85.1__G12.21__G12.23__M34.0,1
2981,2981,OC1=CC(O)=C2C[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC2=C1)C1=CC(O)=C(O)C(O)=C1,C61__D29.1__D40.0__Z15.03__Z80.42__Z85.46__Z12.5,1
2982,2982,[H][C@@](O)(CS(=O)(=O)C1=CC2=CC=C(Cl)C=C2C=C1)C(=O)N1CCC(CC1)N1CCCN=C1O__[H][C@@](O)(CS(=O)(=O)C1=CC2=CC=C(Cl)C=C2C=C1)C(=O)N1CCC(CC1)N1CCCN=C1O__[H][C@@](O)(CS(=O)(=O)C1=CC2=CC=C(Cl)C=C2C=C1)C(=O)N1CCC(CC1)N1CCCN=C1O__[H][C@@](O)(CS(=O)(=O)C1=CC2=CC=C(Cl)C=C2C=C1)C(=O)N1CCC(CC1)N1CCCN=C1O__[H][C@@](O)(CS(=O)(=O)C1=CC2=CC=C(Cl)C=C2C=C1)C(=O)N1CCC(CC1)N1CCCN=C1O__[H][C@@](O)(CS(=O)(=O)C1=CC2=CC=C(Cl)C=C2C=C1)C(=O)N1CCC(CC1)N1CCCN=C1O__[H][C@@](O)(CS(=O)(=O)C1=CC2=CC=C(Cl)C=C2C=C1)C(=O)N1CCC(CC1)N1CCCN=C1O__[H][C@@](O)(CS(=O)(=O)C1=CC2=CC=C(Cl)C=C2C=C1)C(=O)N1CCC(CC1)N1CCCN=C1O__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,I24.0,0
2983,2983,NC(=O)C1=CC(=C(I)C=C1)[N+]([O-])=O,K65.1__K66.0__N99.4__N73.6__R88.0__Z49.32__Z49.02,0
2984,2984,O[C@@H](CC[C@@H]1[C@H](N(C1=O)C1=CC=C(F)C=C1)C1=CC=C(O)C=C1)C1=CC=C(F)C=C1__CC(C)C1=CC(OC2=C(Br)C=C(NC(=O)CC(O)=O)C=C2Br)=CC=C1O,E78.01__E78.00__Z83.42,1
2985,2985,C[C@H]1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,K74.01__K74.02__E84.9__J84.10__J84.112__K13.5__K74.00,1
2986,2986,C[C@@H](CC1=CC(O)=C(O)C=C1)[C@H](C)CC1=CC(O)=C(O)C=C1,C61__D29.1__D40.0__Z15.03__Z80.42__Z85.46__Z12.5,0
2987,2987,[H][C@@]1(C)CCN(C[C@]1([H])N(C)C1=NC=NC2=C1C=CN2)C(=O)CC#N__[H][C@@]1(C)CCN(C[C@]1([H])N(C)C1=NC=NC2=C1C=CN2)C(=O)CC#N__[H][C@@]1(C)CCN(C[C@]1([H])N(C)C1=NC=NC2=C1C=CN2)C(=O)CC#N__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,L40.0__L40.4__L40.8__L40.9__L40.1__L40.50,1
2988,2988,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1__CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1,C22.0__C4A.9__C7B.1__C4A.0__C4A.31__C4A.51__C4A.8,0
2989,2989,CN1C2=C(C3=CC=CC=C13)C(=O)C(CN1C=CN=C1C)CC2__CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,F10.20__F10.24__F10.27__F10.280__F10.281__F10.282__F10.288,1
2990,2990,COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC(=CC=C1)C#C)=NC=N2__[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC,C78.00__C78.01__C78.02__D14.30__D14.31__D14.32__C34.2,1
2991,2991,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O__ClCCN(CCCl)P1(=O)NCCCO1__[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\\C=C(C)\\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(C)\\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC__NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60__C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60__C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60__C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60__C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,0
2992,2992,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,1
2993,2993,CN(C)C(=O)COC1=CC=C2CC[C@@H](CC2=C1)NC[C@H](O)C1=CC=C(O)C(CCO)=C1__CN(C)C(=O)COC1=CC=C2CC[C@@H](CC2=C1)NC[C@H](O)C1=CC=C(O)C(CCO)=C1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,J45.998__J82.83__J45.909__J45.991__J45.20__J45.30__J45.40,1
2994,2994,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,1
2995,2995,CN1N=NC2=C(N=CN2C1=O)C(N)=O,K22.711__K31.A22__R85.613__R87.613__R87.623__R85.611__R87.611__K22.711__K31.A22__R85.613__R87.613__R87.623__R85.611__R87.611__C84.67__C84.77__C84.7A__C84.60__C84.70__C84.62__C84.66__C84.67__C84.77__C84.7A__C84.60__C84.70__C84.62__C84.66__C84.67__C84.77__C84.7A__C84.60__C84.70__C84.62__C84.66__G47.13__J01.41__K11.22__K12.0__N96__F33.8__G03.2__G46.4__G11.2__G11.10__G11.19__G11.3__G32.81__I66.3__G47.13__J01.41__K11.22__K12.0__N96__F33.8__G03.2__G47.13__J01.41__K11.22__K12.0__N96__F33.8__G03.2__E23.3,0
2996,2996,CC(C)C1=NC(=NC(C2=CC=C(F)C=C2)=C1\\C=C\\[C@@H](O)C[C@@H](O)CC(=O)O)N(C)S(C)(=O)=O__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,M06.9__M05.9__M06.08__M06.00__M06.011__M06.012__M06.019,1
2997,2997,OC1=NN=C(CC2=CC(C(=O)N3CCN(CC3)C(=O)C3CC3)=C(F)C=C2)C2=CC=CC=C12,C22.0__C22.1__C4A.9__C7B.1__D09.9__C4A.0__C4A.31__C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,1
2998,2998,[H][C@@]1(OC2=C(O[C@@H]1CO)C=CC(=C2)[C@@]1([H])OC2=C(C(O)=CC(O)=C2)C(=O)[C@@H]1O)C1=CC(OC)=C(O)C=C1__[H][C@@]1(OC2=C(O[C@@H]1CO)C=CC(=C2)[C@@]1([H])OC2=C(C(O)=CC(O)=C2)C(=O)[C@@H]1O)C1=CC(OC)=C(O)C=C1,K75.81,0
2999,2999,[H][N]([H])([H])[Pt](Cl)(Cl)[N]([H])([H])[H],C78.00__C78.01__C78.02__D14.30__D14.31__D14.32__C34.2,1
3000,3000,N[C@@H](CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O,C90.01__C90.02__C90.00,0
3001,3001,CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=CC=CC=C4N=C13)C2=O,C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2,0
