ID1,ID2,X1,X2,Y
3175,3175,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O__[H][C@]1(C)CC[C@@]([H])(CC1)N=C(O)NS(=O)(=O)C1=CC=C(CCN=C(O)N2CC(C)=C(CC)C2=O)C=C1,E11.65__E11.9__E11.21__E11.36__E11.41__E11.42__E11.44,1
3176,3176,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=CC=C(F)C(CC2=CC3=CC=CC=C3S2)=C1__OC12CC3CC(C1)CC(C3)(C2)NCC(=O)N1CCC[C@H]1C#N,E11.65__E11.9__E11.21__E11.36__E11.41__E11.42__E11.44,1
3177,3177,CC(C)C[C@H](NC(=O)[C@@H](CC1=CC=C(NC(N)=O)C=C1)NC(=O)[C@H](CC1=CC=C(NC(=O)[C@@H]2CC(=O)NC(=O)N2)C=C1)NC(=O)[C@H](CO)NC(=O)[C@@H](CC1=CC=CN=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC=C2C=CC=CC2=C1)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O__CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O,C61__D29.1__D40.0__Z15.03__Z80.42__Z85.46__Z12.5,0
3178,3178,COC[C@@H](NC(C)=O)C(=O)NCC1=CC=CC=C1,G40.803__G40.804__G40.911__G40.919__G40.B11__G40.B19__G40.801,1
3179,3179,[H][C@@]1(CCOC1)OC1=CC=C(CC2=C(Cl)C=CC(=C2)[C@]2([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]2([H])O)C=C1__[H][C@]1(C)CC[C@@]([H])(CC1)N=C(O)NS(=O)(=O)C1=CC=C(CCN=C(O)N2CC(C)=C(CC)C2=O)C=C1__[H][C@@]1(CCOC1)OC1=CC=C(CC2=C(Cl)C=CC(=C2)[C@]2([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]2([H])O)C=C1__[H][C@]1(C)CC[C@@]([H])(CC1)N=C(O)NS(=O)(=O)C1=CC=C(CCN=C(O)N2CC(C)=C(CC)C2=O)C=C1,E11.65__E11.9__E11.21__E11.36__E11.41__E11.42__E11.44,1
3180,3180,N#CC[C@H](C1CCCC1)N1C=C(C=N1)C1=C2C=CNC2=NC=N1,D45,1
3181,3181,O=C1NC(=O)[C@H]([C@@H]1C1=CNC2=CC=CC=C12)C1=CN2CCCC3=C2C1=CC=C3__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O__COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC(=CC=C1)C#C)=NC=N2,C78.00__C78.01__C78.02__D14.30__D14.31__D14.32__C34.2,0
3182,3182,CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,L20.89__L20.9,0
3183,3183,NC(=N)NC(=O)CC1=C(Cl)C=CC=C1Cl__CNCC[C@@H](OC1=CC=CC=C1C)C1=CC=CC=C1__[Na+].[Cl-],F90.2__F90.8__F90.9__F90.0__F90.1,1
3184,3184,OC(=O)\\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,R63.31__R63.32__G47.33__Z68.51__Z68.54__Z68.52__Z68.53,1
3185,3185,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C__[H][C@@]12C[C@@H](C)[C@](OC(=O)C3=CC=CO3)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,J45.998__J82.83__J45.909__J45.991__J45.20__J45.30__J45.40,1
3186,3186,CN1C(=O)C(C)=C2N(C(=O)N(C3CC3)C(=O)C2=C1NC1=CC=C(I)C=C1F)C1=CC(NC(C)=O)=CC=C1__[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC,C43.0__C43.31__D03.9__C43.51__C43.9__D03.0__C43.4,1
3187,3187,OCC1=C(O)C=CC(=C1)C(O)CNCCCCCCOCCCCC1=CC=CC=C1,J44.9__J44.1__J44.0,1
3188,3188,[H][N]([H])([H])[Pt](Cl)(Cl)[N]([H])([H])[H],C22.0__C22.1__C4A.9__C7B.1__D09.9__C4A.0__C4A.31,1
3189,3189,[Na+].[Cl-]__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O__CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1,M94.1__A68.9__A68.0__A68.1__M35.6,1
3190,3190,CC(C)(C#N)C1=CC(=CC(CN2C=NC=N2)=C1)C(C)(C)C#N__CC(C)(C#N)C1=CC(=CC(CN2C=NC=N2)=C1)C(C)(C)C#N,E20.0__I95.0__L50.1__D61.3__G24.2__G24.4__G60.3,1
3191,3191,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O__CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,M06.9__M05.9__M06.08__M06.00__M06.011__M06.012__M06.019,1
3192,3192,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,M08.1__M45.6__M45.2__M45.3__M45.4__M45.5__M45.7,1
3193,3193,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,K22.2__K22.81__Q39.4__P78.83__I85.00__I85.01__I85.10__C22.0__C22.1__C4A.9__C7B.1__D09.9__C4A.0__C4A.31,1
3194,3194,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,G80.3__G80.4__G80.8__G80.9__G80.0__G80.1__G80.2__Y93.6A__Y92.110__Y92.111__Y92.112__Y92.113__Y92.114__Y92.115,1
3195,3195,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=CC=CC=C4N=C13)C2=O__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2,0
3196,3196,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC,C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,1
3197,3197,CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O__CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,L40.0__L40.4__L40.8__L40.9__L40.1__L40.50,1
3198,3198,COCCCN1CCC(CC1)NC(=O)C1=C2OCCC2=C(N)C(Cl)=C1,K59.00__K59.09__K59.01__K59.02__K59.03__K59.04__K58.1,1
3199,3199,CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)C2=CC=C(OC3=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@H]4C[C@](C)(NCC5=CC=C(C=C5)C5=CC=C(Cl)C=C5)[C@@H](O)[C@H](C)O4)C4=CC(=C3)[C@@H](NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N[C@@H]1C3=CC(=C(O)C=C3)C3=C(O)C=C(O)C=C3[C@H](NC(=O)[C@@H](NC1=O)[C@H](O[C@H]1C[C@](C)(N)[C@@H](O)[C@H](C)O1)C1=CC(Cl)=C(O4)C=C1)C(O)=O)C(Cl)=C2__CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)C2=CC=C(OC3=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@H]4C[C@](C)(N)[C@H](O)[C@H](C)O4)C4=CC(=C3)[C@@H](NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N[C@@H]1C3=CC(=C(O)C=C3)C3=C(O)C=C(O)C=C3[C@H](NC(=O)[C@@H](NC1=O)[C@H](O)C1=CC(Cl)=C(O4)C=C1)C(O)=O)C(Cl)=C2,O86.00__O86.01__O86.02__O86.09__O86.03__J36__K61.0__K61.1__K61.2__K61.31__K61.4__K61.5__L03.213__L03.90__L03.211__L03.221__L03.314__L03.315__L03.316,1
3200,3200,CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)C2=CC=C(OC3=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@H]4C[C@](C)(NCC5=CC=C(C=C5)C5=CC=C(Cl)C=C5)[C@@H](O)[C@H](C)O4)C4=CC(=C3)[C@@H](NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N[C@@H]1C3=CC(=C(O)C=C3)C3=C(O)C=C(O)C=C3[C@H](NC(=O)[C@@H](NC1=O)[C@H](O[C@H]1C[C@](C)(N)[C@@H](O)[C@H](C)O1)C1=CC(Cl)=C(O4)C=C1)C(O)=O)C(Cl)=C2__CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)C2=CC=C(OC3=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@H]4C[C@](C)(N)[C@H](O)[C@H](C)O4)C4=CC(=C3)[C@@H](NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N[C@@H]1C3=CC(=C(O)C=C3)C3=C(O)C=C(O)C=C3[C@H](NC(=O)[C@@H](NC1=O)[C@H](O)C1=CC(Cl)=C(O4)C=C1)C(O)=O)C(Cl)=C2,O86.00__O86.01__O86.02__O86.09__O86.03__J36__K61.0__K61.1__K61.2__K61.31__K61.4__K61.5__L03.213__L03.90__L03.211__L03.221__L03.314__L03.315__L03.316,1
3201,3201,[H][C@@](C)(CN1C=NC2=C(N)N=CN=C12)OCP(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C__CC(C)[C@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1,B20__Z71.7__O98.72__Z21__O98.73__R75__Z11.4,1
3202,3202,COC1=CC(F)=C(C=C1C1=CC=C(C=C1CN1[C@@H](C)[C@H](OC1=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(C)C__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Q93.81__B33.4__A36.81__A50.54__A52.00__A52.09__B33.24,1
3203,3203,CC1=CN(C=N1)C1=CC(NC(=O)C2=CC=C(C)C(NC3=NC=CC(=N3)C3=CN=CC=C3)=C2)=CC(=C1)C(F)(F)F,C92.11__C92.12__C92.21__C92.22__C92.10__C92.20,1
3204,3204,CC(C)OC(=O)CCC\\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\\C=C\\C(F)(F)COC1=CC=CC=C1__[H][C@](O)(CNC(C)(C)C)COC1=NSN=C1N1CCOCC1,H40.9__Q15.0__B73.02__H40.823__H40.89__H44.513__H40.821__H40.053__H40.051__H40.052__H40.059,1
3205,3205,CC1=CC=C(SC2=CC=CC=C2N2CCNCC2)C(C)=C1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,F33.0__F33.1__F33.9__F32.0__F32.1__F32.9__F33.40,0
3206,3206,OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,F32.A__F53.0__P91.4__Z13.31__Z13.32,1
3207,3207,NCC1(CC(O)=O)CCCCC1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,N50.82__R07.2__R07.82__R10.13__R10.33__R14.1__R52__M54.50__M54.51__M54.59,0
3208,3208,[H][C@]12O[C@@]1([H])[C@]1([H])C[C@@]([H])(C[C@@]2([H])[N+]1(C)C)OC(=O)C(O)(C1=CC=CS1)C1=CC=CS1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O__[H][C@]12O[C@@]1([H])[C@]1([H])C[C@@]([H])(C[C@@]2([H])[N+]1(C)C)OC(=O)C(O)(C1=CC=CS1)C1=CC=CS1,J45.998__J82.83__J45.909__J45.991__J45.20__J45.30__J45.40,1
3209,3209,[H][C@@]1(CCOC1)OC1=CC=C(CC2=C(Cl)C=CC(=C2)[C@]2([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]2([H])O)C=C1,E11.65__E11.9__E11.21__E11.36__E11.41__E11.42__E11.44,1
3210,3210,CN(C)C(=N)NC(N)=N__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,E11.65__E11.9__E11.21__E11.36__E11.41__E11.42__E11.44,1
3211,3211,CCCCC1=NC(C)=C(CC(=S)N(C)C)C(=O)N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1,I10__O10.02__O10.03__O10.011__O10.012__O10.013__O10.019,1
3212,3212,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCC(O)C2=N1,F20.0__F20.1__F20.2__F20.3__F20.5__F20.89__F20.9,1
3213,3213,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,K74.02__G47.22__H35.3133__H35.3134__H35.3113__H35.3114__H35.3123,0
3214,3214,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O__CCC[C@H]1CN([C@@H](CC)C(N)=O)C(=O)C1__CCC[C@H]1CN([C@@H](CC)C(N)=O)C(=O)C1,G40.803__G40.804__G40.911__G40.919__G40.B11__G40.B19__G40.801,1
3215,3215,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,M50.20__M50.21__M50.30__M50.31__M50.80__M50.81__M50.90,1
3216,3216,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,M32.9__M32.0__M32.11__M32.12__M32.13__M32.14__M32.8,0
3217,3217,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,M32.9__M32.0__M32.11__M32.12__M32.13__M32.14__M32.8,0
3218,3218,NC(=O)CC[C@@H]1NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)CCSSC[C@H](NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(N)=O__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,R35.1,1
3219,3219,CN(C)C(=N)NC(N)=N__[H][C@]1(C)CC[C@@]([H])(CC1)N=C(O)NS(=O)(=O)C1=CC=C(CCN=C(O)N2CC(C)=C(CC)C2=O)C=C1,E23.2__N25.1__P70.2__O24.92__Z83.3__Z86.32__E10.65,1
3220,3220,[H][C@@]12C=C(C)CC[C@@]1([H])C(C)(C)OC1=C2C(O)=CC(CCCCC)=C1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,N50.82__R07.2__R07.82__R10.13__R10.33__R14.1__R52__K74.02__G47.22__H35.3133__H35.3134__H35.3113__H35.3114__H35.3123,0
3221,3221,NCC1(CC(O)=O)CCCCC1__NCC1(CC(O)=O)CCCCC1__NCC1(CC(O)=O)CCCCC1__NCC1(CC(O)=O)CCCCC1__NCC1(CC(O)=O)CCCCC1__NCC1(CC(O)=O)CCCCC1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,G40.111__G40.119__G40.211__G40.219__G40.101__G40.109__G40.201,0
3222,3222,N[C@@H](CO)C(O)=O__[H][C@@](C)(CN1C=NC2=C(N)N=CN=C12)OCP(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C__[H][C@@](C)(CN1C=NC2=C(N)N=CN=C12)OCP(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C__[H][C@@](C)(CN1C=NC2=C(N)N=CN=C12)OCP(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C__N[C@@H](CO)C(O)=O__[H][C@@](C)(CN1C=NC2=C(N)N=CN=C12)OCP(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C,Z21,1
3223,3223,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,E11.65__E11.9__E11.21__E11.36__E11.41__E11.42__E11.44,1
3224,3224,COC1=CC=CC=C1OCC(O)CO,D50.9__D50.0__D50.8,0
3225,3225,CC(C)CCC[C@@H](C)[C@@]1([H])CC[C@@]2([H])\\C(CCC[C@]12C)=C\\C=C1\\C[C@@H](O)CCC1=C,C43.0__C43.31__D03.9__C43.51__C43.9__D03.0__C43.4,0
3226,3226,CNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(NCC3=CC(I)=CC=C3)N=CN=C12__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,L40.0__L40.4__L40.8__L40.9__L40.1__L40.50,0
3227,3227,CNC(=O)C1=C(SC2=CC=C3C(NN=C3\\C=C\\C3=CC=CC=N3)=C2)C=CC=C1__ClCCN(CCCl)P1(=O)NCCCO1,C22.0__C4A.9__C7B.1__C4A.0__C4A.31__C4A.51__C4A.8,0
3228,3228,COC(=O)C(C1CCCCN1)C1=CC=CC=C1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,F90.2__F90.8__F90.9__F90.0__F90.1,1
3229,3229,C[C@H]1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1__NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,E84.9__Z14.1__E84.0__E84.11__E84.8__E84.19__P09.4,1
3230,3230,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,J82.83,1
3231,3231,CN(C)C(=N)NC(N)=N__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,E11.65__E11.9__E11.21__E11.36__E11.41__E11.42__E11.44,1
3232,3232,NCC1(CC(O)=O)CCCCC1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,G50.0__M54.81__B02.22__M79.2,1
3233,3233,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](NC(=O)CNC(=O)CNC(=O)CN)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O__NC[C@H](O)C1=CC(O)=C(O)C=C1,T81.12XS__R65.20__R65.21__T81.12XA__T81.12XD,0
3234,3234,O=[Zn]__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,C49.A0__C49.A1__C49.A2__C49.A5__C49.A3__C49.A4__C49.A9,1
3235,3235,NCC1(CC(O)=O)CCCCC1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,M79.7,1
3236,3236,[Na+].[Na+].[O-]P([O-])(F)=O__[Na+].[Na+].[O-]P([O-])(F)=O,E23.2__N25.1__P70.2__O24.92__Z83.3__Z86.32__E10.65__E11.65__E11.9__E11.21__E11.36__E11.41__E11.42__E11.44,1
3237,3237,CN(C)C(=N)NC(N)=N__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O__CN(C)C(=N)NC(N)=N__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,E70.5__E71.32__E72.4__E76.9__E78.89__E83.2__E88.40__E66.8__E66.9__E66.1__O99.214__O99.215__O99.210__O99.211,1
3238,3238,CN(C)C(=N)NC(N)=N__CN(C)C(=N)NC(N)=N__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,E70.5__E71.32__E72.4__E76.9__E78.89__E83.2__E88.40__E66.8__E66.9__E66.1__O99.214__O99.215__O99.210__O99.211,1
3239,3239,ClCCN(CCCl)P1(=O)NCCCO1,M06.9__M05.9__M06.08__M06.00__M06.011__M06.012__M06.019,1
3240,3240,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,R65.20__R65.21,0
3241,3241,CC1=CN(C=N1)C1=CC(NC(=O)C2=CC=C(C)C(NC3=NC=CC(=N3)C3=CN=CC=C3)=C2)=CC(=C1)C(F)(F)F__CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,C92.11__C92.12__C92.21__C92.22__C92.10__C92.20,1
3242,3242,ClCCN(CCCl)P1(=O)NCCCO1__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O__COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O__[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\\C=C(C)\\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(C)\\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC,E70.321__Z17.0__Z67.10__Z67.20__Z67.30__Z67.40__Z67.90__Z17.0__Z17.1__T47.0X6S__T50.7X6S__T47.0X3S__T47.0X4S__T47.0X5S__C22.0__C22.1__C4A.9__C7B.1__D09.9__C4A.0__C4A.31__C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60__C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60__C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60__C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60__C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60__C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,0
3243,3243,[H][C@@]1(C)CCN(C[C@]1([H])N(C)C1=NC=NC2=C1C=CN2)C(=O)CC#N__[H][C@@]1(C)CCN(C[C@]1([H])N(C)C1=NC=NC2=C1C=CN2)C(=O)CC#N,L40.0__L40.4__L40.8__L40.9__L40.1__L40.50,1
3244,3244,C[C@@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,K50.90__K50.913__K50.914__K50.911__K50.912__K50.918__K50.919,0
3245,3245,C[C@@H](NCCCC1=CC(=CC=C1)C(F)(F)F)C1=CC=CC2=CC=CC=C12__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O__OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12,I12.9__N18.9__I12.0__D63.1__N18.1__N18.5__I13.0__E21.0__E21.2__E21.3__E21.1__N25.81__E21.1__N25.81__I12.9__N18.9__Q61.9__I12.0__D63.1__N18.1__N18.5__E21.1__N25.81,0
3246,3246,[H][C@]12O[C@@]1([H])[C@]1([H])C[C@@]([H])(C[C@@]2([H])[N+]1(C)C)OC(=O)C(O)(C1=CC=CS1)C1=CC=CS1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O__[H][C@]12O[C@@]1([H])[C@]1([H])C[C@@]([H])(C[C@@]2([H])[N+]1(C)C)OC(=O)C(O)(C1=CC=CS1)C1=CC=CS1,J45.998__J82.83__J45.909__J45.991__J45.20__J45.30__J45.40,1
3247,3247,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,K50.90__K50.913__K50.914__K50.911__K50.912__K50.918__K50.919,0
3248,3248,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__NC1=NC(=O)C2=C(NC[C@H](CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N2C=O)N1__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2__G92.00__G92.01__G92.02__G92.03__G92.04__G92.05,0
